# units: x[m] radius[m] area_ratio[-] gas_T[K] gas_p[Pa] mach[-] t_adiabatic_wall[K] h_gas[W/(m^2 K)] q_convective[W/m^2] q_radiative[W/m^2] q_total[W/m^2] t_wall_hot[K] t_wall_cold[K] wall_conductivity[W/(m K)] coolant_T[K] coolant_p[Pa] coolant_rho[kg/m^3] coolant_cp[J/(kg K)] coolant_velocity[m/s] reynolds[-] prandtl[-] nusselt[-] h_coolant[W/(m^2 K)] fin_efficiency[-] friction_factor[-] channel_width[m] land_width[m] hydraulic_diameter[m]
x,radius,area_ratio,gas_T,gas_p,mach,t_adiabatic_wall,h_gas,q_convective,q_radiative,q_total,t_wall_hot,t_wall_cold,wall_conductivity,coolant_T,coolant_p,coolant_rho,coolant_cp,coolant_velocity,reynolds,prandtl,nusselt,h_coolant,fin_efficiency,friction_factor,channel_width,land_width,hydraulic_diameter
0.1516326672,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9702.331834,27841296.64,0,27841296.64,513.0367498,453.0182192,323.6605497,201.2610363,10601660.5,11.86923856,14123.45317,175.7555696,671168.8597,0.683337941,905.831645,58190.62273,0.3279281482,0.02427221685,0.001404962946,0.001404962946,0.002276791319
0.1543647873,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9703.315799,27849744.47,0,27849744.47,512.4571243,452.4181941,323.6487532,200.3958577,10608809.66,11.9295891,14116.51228,174.8664406,672836.2105,0.6835192765,907.727782,58123.91646,0.3281051734,0.02427158736,0.001404962946,0.001404962946,0.002276791319
0.1570969074,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9704.298951,27858185.04,0,27858185.04,511.8781229,451.8188097,323.6369693,199.5304624,10615914.25,11.98996363,14109.57239,173.9859141,674512.0378,0.6837037619,909.6342152,58057.04409,0.3282829523,0.02427095775,0.001404962946,0.001404962946,0.002276791319
0.1598290276,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9705.281279,27866618.27,0,27866618.27,511.2997518,451.2200723,323.6251982,198.6648501,10622974.78,12.0503622,14102.63347,173.1138657,676196.409,0.683891426,911.5510332,57990.0045,0.3284614909,0.02427032802,0.001404962946,0.001404962946,0.002276791319
0.1625611477,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9706.262773,27875044.07,0,27875044.07,510.722016,450.621987,323.61344,197.7990189,10629991.75,12.11078491,14095.69549,172.2501719,677889.3955,0.6840822985,913.4783299,57922.79642,0.3286407959,0.02426969818,0.001404962946,0.001404962946,0.002276791319
0.1652932678,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9707.243418,27883462.31,0,27883462.31,510.1449244,450.0245633,323.6016949,196.932973,10636965.66,12.17123153,14088.75846,171.3947169,679591.0574,0.684276408,915.416186,57855.41906,0.3288208725,0.02426906822,0.001404962946,0.001404962946,0.002276791319
0.1680253879,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9708.223204,27891872.93,0,27891872.93,509.5684814,449.4278055,323.5899629,196.0667089,10643897.01,12.23170228,14081.82233,170.5473805,681301.4702,0.6844737854,917.3647006,57787.87101,0.3290017278,0.02426843814,0.001404962946,0.001404962946,0.002276791319
0.1707575081,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9709.202122,27900275.82,0,27900275.82,508.9926932,448.8317203,323.5782441,195.2002266,10650786.26,12.29219717,14074.88708,169.7080476,683020.7041,0.6846744613,919.3239666,57720.15113,0.3291833682,0.02426780794,0.001404962946,0.001404962946,0.002276791319
0.1734896282,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9710.180159,27908670.88,0,27908670.88,508.4175664,448.2363142,323.5665388,194.3335257,10657633.9,12.35271623,14067.95268,168.8766053,684748.8297,0.6848784666,921.2940782,57652.25823,0.3293658001,0.02426717761,0.001404962946,0.001404962946,0.002276791319
0.1762217483,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9711.157303,27917058.02,0,27917058.02,507.8431073,447.6415941,323.554847,193.4666062,10664440.38,12.41325947,14061.01911,168.0529428,686485.9187,0.6850858331,923.2751304,57584.19113,0.3295490302,0.02426654716,0.001404962946,0.001404962946,0.002276791319
0.1789538685,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9712.13354,27925437.1,0,27925437.1,507.2693243,447.0475685,323.5431689,192.5994702,10671206.17,12.47382676,14054.08636,167.2369532,688232.0383,0.685296592,925.2672139,57515.94883,0.3297330645,0.02426591659,0.001404962946,0.001404962946,0.002276791319
0.1816859886,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9713.108861,27933808.06,0,27933808.06,506.6962219,446.4542422,323.5315046,191.7321146,10677931.71,12.53441831,14047.1544,166.4285275,689987.2677,0.6855107767,927.2704331,57447.5299,0.3299179105,0.0242652859,0.001404962946,0.001404962946,0.002276791319
0.1844181087,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9714.083252,27942170.78,0,27942170.78,506.1238078,445.861623,323.5198543,190.8645403,10684617.44,12.59503406,14040.2232,165.6275619,691751.6782,0.68572842,929.2848839,57378.93319,0.3301035745,0.02426465508,0.001404962946,0.001404962946,0.002276791319
0.1871502288,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9715.056701,27950525.15,0,27950525.15,505.5520887,445.269718,323.5082181,189.9967472,10691263.81,12.65567402,14033.29276,164.8339536,693525.3442,0.6859495552,931.3106659,57310.15749,0.3302900636,0.02426402413,0.001404962946,0.001404962946,0.002276791319
0.189882349,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9716.029195,27958871.07,0,27958871.07,504.9810716,444.6785345,323.4965961,189.1287351,10697871.23,12.7163382,14026.36304,164.0476016,695308.3408,0.6861742165,933.34788,57241.20156,0.3304773847,0.02426339306,0.001404962946,0.001404962946,0.002276791319
0.1926144691,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9717.000722,27967208.42,0,27967208.42,504.4107636,444.0880798,323.4849884,188.260504,10704440.13,12.77702661,14019.43402,163.2684071,697100.744,0.6864024384,935.3966282,57172.06416,0.3306655447,0.02426276186,0.001404962946,0.001404962946,0.002276791319
