# units: x[m] radius[m] area_ratio[-] pressure[Pa] temperature[K] density[kg/m^3] velocity[m/s] mach[-] sound_speed[m/s] gamma_s[-] cp[J/(kg K)] molar_mass[kg/mol] supersonic[-]
x,radius,area_ratio,pressure,temperature,density,velocity,mach,sound_speed,gamma_s,cp,molar_mass,supersonic
0.3765481169,0.06081917214,1.027492139,2578389.944,3108.62362,1.277618607,1792.30658,1.176445551,1523.493015,1.150094599,6978.752862,0.01280722257,1
0.3785724085,0.06147793161,1.049871132,2382813.332,3080.396642,1.192951689,1878.595098,1.239070869,1516.132084,1.150818703,6853.502363,0.01282252815,1
0.3805967,0.06235589319,1.080071504,2187330.721,3049.793449,1.107467736,1967.018499,1.304224169,1508.190498,1.15167259,6717.810235,0.01283870567,1
0.3826209916,0.06348273764,1.119460549,1992149.936,3016.397188,1.021174321,2058.180015,1.372512832,1499.57069,1.152687941,6570.216734,0.01285584346,1
0.3867586862,0.06606153954,1.212257502,1665787.716,2952.478827,0.8744854321,2219.445964,1.496382386,1483.207758,1.154880107,6290.596707,0.01288706149,1
0.3908963807,0.06862696806,1.308239096,1431603.606,2898.309049,0.7670626934,2344.628558,1.595554929,1469.4753,1.156998134,6058.314218,0.0129118049,1
0.3950340752,0.0711791122,1.40735167,1250997.161,2850.016664,0.6827418179,2448.684872,1.6802532,1457.330878,1.159088278,5856.2816,0.01293247848,1
0.3991717698,0.07371805996,1.509542324,1106174.547,2805.871058,0.6140423402,2538.331989,1.755048402,1446.303126,1.161163315,5676.716235,0.01295020226,1
0.4033094643,0.07624389839,1.614758901,987074.7245,2764.907869,0.5567096466,2617.312633,1.822480978,1436.126174,1.163225489,5515.144731,0.01296562824,1
0.4074471588,0.07875671358,1.722949982,887336.3134,2726.518344,0.5080344101,2687.98126,1.884147232,1426.630157,1.165272974,5368.62371,0.0129791868,1
0.4115848534,0.08125659067,1.834064869,802642.5518,2690.285752,0.4661636204,2751.940028,1.941133463,1417.697485,1.167302285,5235.037175,0.01299118582,1
0.4157225479,0.08374361389,1.948053574,729917.7671,2655.908062,0.4297660767,2810.34092,1.994221502,1409.242112,1.169309348,5112.767546,0.01300185802,1
0.4198602425,0.08621786657,2.06486681,666890.8699,2623.156892,0.3978504863,2864.046721,2.043997866,1401.198489,1.171290018,5000.522644,0.01301138637,1
0.423997937,0.08867943112,2.184455973,611838.3512,2591.853785,0.3696581572,2913.724227,2.090916784,1393.515155,1.173240349,4897.236497,0.01301991896,1
0.4281356315,0.09112838908,2.306773138,563423.5429,2561.855588,0.3445956991,2959.901761,2.135338989,1386.150759,1.175156743,4802.008504,0.01302757831,1
0.4322733261,0.09356482112,2.431771042,520591.2605,2533.044965,0.3221907605,3003.00649,2.177556834,1379.071463,1.177036018,4714.063997,0.01303446749,1
0.4364110206,0.09598880705,2.559403077,482496.115,2505.32398,0.302061789,3043.389635,2.217811245,1372.249168,1.178875444,4632.727474,0.01304067435,1
0.4405487151,0.09840042584,2.689623279,448452.226,2478.609611,0.2838967255,3081.344081,2.256303548,1365.660256,1.180672752,4557.403694,0.01304627455,1
0.4446864097,0.1007997556,2.822386315,417897.0446,2452.830527,0.2674376019,3117.117033,2.293203975,1359.284681,1.182426118,4487.563851,0.0130513338,1
0.4488241042,0.1031868737,2.957647474,390364.7652,2427.92471,0.252469164,3150.919331,2.328657927,1353.105278,1.184134153,4422.735152,0.01305590951,1
0.4529617987,0.1055618566,3.09536266,365466.4251,2403.837669,0.2388103112,3182.932445,2.362790687,1347.107242,1.185795864,4362.492751,0.01306005215,1
0.4570994933,0.1079247801,3.235488378,342874.7736,2380.521078,0.2263075527,3213.313828,2.395711034,1341.277718,1.187410634,4306.453357,0.01306380625,1
