# Ignis real-fluid property table: hydrogen
# generated 2026-09-17T07:22:34Z by tools/build_coolant_tables.py
# source: CoolProp 8.0.0 reference EOS for Hydrogen
# units: T[K] p[Pa] rho[kg/m3] cp[J/(kg K)] h[J/kg] mu[Pa s] k[W/(m K)] valid[0/1]
# critical: Tc=33.144333 pc=1296357.606055 rhoc=31.249937 Ttriple=13.957000 M=0.002015880 acentric=-0.219000
# saturation curve (p[Pa],Tsat[K]); NaN above the critical pressure
#sat 500000:27.242765 557888.3:27.844424 622478.71:28.465945 694547.18:29.107798 774959.49:29.770339 864681.67:30.45373 964791.58:31.157785 1076491.9:31.881624 1201124.4:32.622632 1340186.5:nan 1495348.8:nan 1668475.2:nan 1861645.6:nan 2077180.6:nan 2317669.5:nan 2586001.4:nan 2885399.8:nan 3219461.6:nan 3592199.9:nan 4008092.6:nan 4472136:nan 4989904.7:nan 5567618.9:nan 6212218.8:nan 6931448.4:nan 7733948:nan 8629358.2:nan 9628435.9:nan 10743184:nan 11986993:nan 13374806:nan 14923296:nan 16651064:nan 18578868:nan 20729866:nan 23129899:nan 25807800:nan 28795740:nan 32129613:nan 35849470:nan 40000000:nan
#grid nT=109 np=41
T,p,rho,cp,h,mu,k,valid
892,2885399.8,0.77932537,14828.519,12609551.85,1.910806e-05,0.42064849,1
892,3219461.6,0.86891864,14828.914,12612465.07,1.9107138e-05,0.42085745,1
892,3592199.9,0.96873086,14829.353,12615714.82,1.9106161e-05,0.42108594,1
892,4008092.6,1.079908,14829.841,12619339.89,1.9105137e-05,0.4213352,1
892,4472136,1.20372,14830.384,12623383.52,1.9104073e-05,0.42160643,1
892,4989904.7,1.3415726,14830.987,12627893.9,1.9102986e-05,0.42190069,1
892,5567618.9,1.495021,14831.656,12632924.78,1.9101896e-05,0.42221894,1
892,6212218.8,1.6657837,14832.397,12638536.03,1.9100832e-05,0.4225619,1
892,6931448.4,1.8557576,14833.219,12644794.39,1.9099831e-05,0.42293005,1
892,7733948,2.067034,14834.129,12651774.24,1.9098946e-05,0.42332353,1
892,8629358.2,2.3019152,14835.135,12659558.44,1.9098243e-05,0.4237421,1
892,9628435.9,2.562932,14836.245,12668239.34,1.9097808e-05,0.42418505,1
892,10743184,2.8528614,14837.469,12677919.81,1.9097754e-05,0.4246512,1
892,11986993,3.1747449,14838.816,12688714.43,1.9098222e-05,0.42513885,1
892,13374806,3.5319062,14840.295,12700750.85,1.9099393e-05,0.42564584,1
892,14923296,3.9279692,14841.914,12714171.23,1.910149e-05,0.42616961,1
892,16651064,4.3668739,14843.684,12729133.85,1.9104798e-05,0.42670748,1
892,18578868,4.8528916,14845.611,12745814.96,1.9109667e-05,0.42725692,1
892,20729866,5.3906371,14847.703,12764410.72,1.9116532e-05,0.42781611,1
892,23129899,5.9850775,14849.965,12785139.42,1.9125926e-05,0.42838467,1
892,25807800,6.6415371,14852.4,12808243.9,1.9138505e-05,0.42896475,1
892,28795740,7.365696,14855.011,12833994.12,1.9155065e-05,0.42956229,1
892,32129613,8.1635825,14857.795,12862690.09,1.9176573e-05,0.43018882,1
892,35849470,9.0415568,14860.749,12894664.94,1.9204192e-05,0.43086343,1
892,40000000,10.006285,14863.866,12930288.23,1.9239317e-05,0.43161514,1
902,500000,0.13425186,14839.713,12737056.94,1.9267005e-05,0.42285462,1
902,557888.3,0.14977621,14839.779,12737563.33,1.9266785e-05,0.42289626,1
902,622478.71,0.1670933,14839.853,12738128.32,1.926654e-05,0.42294256,1
902,694547.18,0.18640956,14839.936,12738758.7,1.9266269e-05,0.42299403,1
902,774959.49,0.20795505,14840.028,12739462.01,1.926597e-05,0.4230512,1
902,864681.67,0.23198611,14840.131,12740246.71,1.9265638e-05,0.42311469,1
902,964791.58,0.25878834,14840.245,12741122.2,1.9265273e-05,0.42318515,1
902,1076491.9,0.28867989,14840.373,12742098.97,1.9264869e-05,0.42326329,1
902,1201124.4,0.32201507,14840.516,12743188.73,1.9264425e-05,0.4233499,1
902,1340186.5,0.3591884,14840.674,12744404.55,1.9263937e-05,0.42344581,1
902,1495348.8,0.40063906,14840.851,12745760.99,1.9263402e-05,0.42355194,1
902,1668475.2,0.44685585,14841.048,12747274.3,1.9262816e-05,0.42366926,1
902,1861645.6,0.49838254,14841.268,12748962.59,1.9262176e-05,0.42379881,1
902,2077180.6,0.55582398,14841.513,12750846.08,1.9261481e-05,0.42394169,1
902,2317669.5,0.6198526,14841.785,12752947.3,1.9260726e-05,0.42409906,1
902,2586001.4,0.69121573,14842.089,12755291.37,1.9259911e-05,0.42427214,1
902,2885399.8,0.77074352,14842.426,12757906.33,1.9259036e-05,0.42446216,1
902,3219461.6,0.85935763,14842.802,12760823.41,1.9258101e-05,0.42467041,1
902,3592199.9,0.95808081,14843.22,12764077.44,1.925711e-05,0.42489815,1
902,4008092.6,1.0680472,14843.685,12767707.28,1.9256068e-05,0.42514663,1
902,4472136,1.1905135,14844.202,12771756.2,1.9254985e-05,0.42541706,1
902,4989904.7,1.3268713,14844.776,12776272.46,1.9253876e-05,0.42571051,1
902,5567618.9,1.47866,14845.413,12781309.87,1.925276e-05,0.42602794,1
902,6212218.8,1.647581,14846.119,12786928.36,1.9251665e-05,0.42637009,1
902,6931448.4,1.8355125,14846.902,12793194.74,1.9250629e-05,0.42673746,1
902,7733948,2.0445256,14847.769,12800183.47,1.9249703e-05,0.42713021,1
902,8629358.2,2.2769005,14848.727,12807977.5,1.9248951e-05,0.4275481,1
902,9628435.9,2.5351443,14849.786,12816669.24,1.9248461e-05,0.42799045,1
902,10743184,2.8220086,14850.952,12826361.66,1.9248342e-05,0.42845609,1
902,11986993,3.1405077,14852.236,12837169.43,1.9248734e-05,0.42894331,1
902,13374806,3.4939367,14853.646,12849220.29,1.9249814e-05,0.42944995,1
902,14923296,3.8858888,14855.19,12862656.48,1.9251807e-05,0.42997343,1
902,16651064,4.3202723,14856.878,12877636.39,1.9254991e-05,0.43051099,1
902,18578868,4.8013257,14858.717,12894336.32,1.9259716e-05,0.43105998,1
902,20729866,5.3336299,14860.713,12912952.52,1.9266411e-05,0.43161844,1
902,23129899,5.9221181,14862.872,12933703.33,1.9275608e-05,0.43218574,1
902,25807800,6.5720808,14865.198,12956831.61,1.9287955e-05,0.43276367,1
902,28795740,7.2891656,14867.691,12982607.34,1.9304246e-05,0.43335774,1
902,32129613,8.07937,14870.351,13011330.53,1.932544e-05,0.43397885,1
902,35849470,8.9490265,14873.174,13043334.26,1.9352696e-05,0.43464539,1
902,40000000,9.9047779,14876.153,13078988.03,1.9387403e-05,0.43538547,1
912,500000,0.13278152,14854.048,12885525.5,1.9417602e-05,0.42668152,1
912,557888.3,0.14813606,14854.111,12886032.54,1.941738e-05,0.42672298,1
912,622478.71,0.16526379,14854.181,12886598.25,1.9417133e-05,0.42676908,1
912,694547.18,0.1843689,14854.26,12887229.44,1.9416861e-05,0.42682032,1
912,774959.49,0.20567895,14854.348,12887933.65,1.9416558e-05,0.42687725,1
912,864681.67,0.22944751,14854.445,12888719.35,1.9416224e-05,0.42694046,1
912,964791.58,0.25595711,14854.554,12889595.95,1.9415856e-05,0.42701062,1
912,1076491.9,0.28552245,14854.676,12890573.97,1.9415449e-05,0.42708844,1
912,1201124.4,0.31849404,14854.811,12891665.13,1.9415001e-05,0.42717469,1
912,1340186.5,0.35526217,14854.962,12892882.49,1.9414509e-05,0.42727021,1
912,1495348.8,0.39626132,14855.13,12894240.66,1.9413968e-05,0.42737592,1
912,1668475.2,0.44197505,14855.318,12895755.89,1.9413377e-05,0.42749277,1
912,1861645.6,0.49294138,14855.527,12897446.32,1.9412731e-05,0.42762182,1
912,2077180.6,0.54975871,14855.76,12899332.2,1.9412028e-05,0.42776416,1
912,2317669.5,0.6130924,14856.019,12901436.07,1.9411265e-05,0.42792095,1
912,2586001.4,0.6836819,14856.308,12903783.11,1.9410441e-05,0.4280934,1
912,2885399.8,0.76234868,14856.629,12906401.36,1.9409554e-05,0.42828276,1
912,3219461.6,0.85000483,14856.987,12909322.11,1.9408607e-05,0.42849031,1
912,3592199.9,0.94766249,14857.385,12912580.22,1.9407602e-05,0.42871731,1
912,4008092.6,1.0564442,14857.827,12916214.59,1.9406544e-05,0.42896504,1
912,4472136,1.1775938,14858.319,12920268.55,1.9405442e-05,0.42923468,1
912,4989904.7,1.3124889,14858.865,12924790.42,1.9404311e-05,0.42952733,1
912,5567618.9,1.4626535,14859.471,12929834.04,1.9403169e-05,0.42984396,1
912,6212218.8,1.6297721,14860.144,12935459.42,1.9402045e-05,0.43018533,1
912,6931448.4,1.8157048,14860.889,12941733.45,1.9400975e-05,0.43055194,1
912,7733948,2.0225025,14861.714,12948730.64,1.9400009e-05,0.43094397,1
912,8629358.2,2.2524241,14862.627,12956534.01,1.9399212e-05,0.43136121,1
912,9628435.9,2.5079533,14863.635,12965236.09,1.9398668e-05,0.43180298,1
912,10743184,2.7918169,14864.746,12974939.89,1.9398486e-05,0.43226813,1
912,11986993,3.1070023,14865.969,12985760.19,1.9398803e-05,0.43275496,1
912,13374806,3.4567762,14867.313,12997824.82,1.9399797e-05,0.43326128,1
912,14923296,3.8447021,14868.785,13011276.1,1.9401689e-05,0.43378451,1
912,16651064,4.2746568,14870.394,13026272.48,1.9404755e-05,0.4343218,1
912,18578868,4.7508464,14872.147,13042990.37,1.940934e-05,0.43487043,1
912,20729866,5.2778186,14874.051,13061626.07,1.9415872e-05,0.43542825,1
912,23129899,5.8604728,14876.111,13082397.98,1.9424877e-05,0.43599441,1
912,25807800,6.5040662,14878.331,13105548.97,1.9437001e-05,0.43657037,1
912,28795740,7.2142139,14880.71,13131349.07,1.9453032e-05,0.43716119,1
912,32129613,7.9968826,14883.25,13160098.26,1.9473923e-05,0.4377772,1
912,35849470,8.8583773,14885.945,13192129.57,1.9500829e-05,0.43843605,1
912,40000000,9.8053169,14888.79,13227812.46,1.9535133e-05,0.439165,1
922,500000,0.13134303,14868.67,13034138.85,1.9567745e-05,0.43051532,1
922,557888.3,0.14653144,14868.73,13034646.5,1.9567521e-05,0.4305566,1
922,622478.71,0.16347391,14868.797,13035212.91,1.9567272e-05,0.4306025,1
922,694547.18,0.18237243,14868.871,13035844.85,1.9566997e-05,0.43065353,1
922,774959.49,0.20345213,14868.955,13036549.93,1.9566693e-05,0.43071021,1
922,864681.67,0.22696387,14869.047,13037336.58,1.9566357e-05,0.43077316,1
922,964791.58,0.25318716,14869.151,13038214.24,1.9565985e-05,0.43084303,1
922,1076491.9,0.28243334,14869.266,13039193.44,1.9565575e-05,0.43092053,1
922,1201124.4,0.31504919,14869.395,13040285.92,1.9565123e-05,0.43100643,1
922,1340186.5,0.35142086,14869.539,13041504.76,1.9564626e-05,0.43110157,1
922,1495348.8,0.39197823,14869.699,13042864.57,1.9564081e-05,0.43120685,1
922,1668475.2,0.43719975,14869.877,13044381.62,1.9563484e-05,0.43132326,1
922,1861645.6,0.48761777,14870.076,13046074.1,1.9562832e-05,0.43145181,1
922,2077180.6,0.54382443,14870.297,13047962.24,1.9562122e-05,0.43159362,1
922,2317669.5,0.60647811,14870.543,13050068.64,1.9561351e-05,0.43174984,1
922,2586001.4,0.67631059,14870.818,13052418.49,1.9560518e-05,0.43192168,1
922,2885399.8,0.75413481,14871.123,13055039.88,1.9559621e-05,0.4321104,1
922,3219461.6,0.84085349,14871.464,13057964.11,1.9558662e-05,0.43231726,1
922,3592199.9,0.93746842,14871.842,13061226.11,1.9557643e-05,0.43254355,1
922,4008092.6,1.0450907,14872.263,13064864.8,1.9556569e-05,0.43279053,1
922,4472136,1.1649517,14872.73,13068923.55,1.9555449e-05,0.4330594,1
922,4989904.7,1.2984151,14873.25,13073450.75,1.9554297e-05,0.43335128,1
922,5567618.9,1.44699,14873.827,13078500.28,1.9553131e-05,0.43366713,1
922,6212218.8,1.6123445,14874.467,13084132.23,1.9551979e-05,0.43400773,1
922,6931448.4,1.7963204,14875.176,13090413.52,1.9550876e-05,0.4343736,1
922,7733948,2.0009493,14875.961,13097418.76,1.9549872e-05,0.43476493,1
922,8629358.2,2.2284689,14876.83,13105231.05,1.954903e-05,0.43518153,1
922,9628435.9,2.4813402,14877.789,13113942.95,1.9548434e-05,0.43562275,1
922,10743184,2.7622651,14878.847,13123657.6,1.9548191e-05,0.43608743,1
922,11986993,3.0742052,14880.012,13134489.84,1.9548438e-05,0.43657389,1
922,13374806,3.420399,14881.291,13146567.58,1.9549348e-05,0.43707993,1
922,14923296,3.8043807,14882.694,13160033.23,1.9551142e-05,0.43760294,1
922,16651064,4.2299963,14884.227,13175045.32,1.9554093e-05,0.43814002,1
922,18578868,4.7014197,14885.898,13191780.34,1.9558544e-05,0.43868834,1
922,20729866,5.2231658,14887.712,13210434.63,1.9564918e-05,0.43924562,1
922,23129899,5.8001008,14889.676,13231226.64,1.9573739e-05,0.43981076,1
922,25807800,6.4374487,14891.793,13254399.32,1.9585648e-05,0.44038492,1
922,28795740,7.1407922,14894.063,13280222.66,1.9601427e-05,0.44097271,1
922,32129613,7.9160677,14896.485,13308996.65,1.9622027e-05,0.44158391,1
922,35849470,8.7695521,14899.057,13341054.3,1.9648596e-05,0.44223546,1
922,40000000,9.7078403,14901.773,13376764.99,1.968251e-05,0.44295376,1
932,500000,0.12993537,14883.574,13182899.83,1.9717438e-05,0.43435613,1
932,557888.3,0.14496122,14883.632,13183408.07,1.9717213e-05,0.43439724,1
932,622478.71,0.16172239,14883.695,13183975.13,1.9716963e-05,0.43444295,1
932,694547.18,0.18041874,14883.766,13184607.81,1.9716686e-05,0.43449376,1
932,774959.49,0.20127302,14883.845,13185313.69,1.9716379e-05,0.43455021,1
932,864681.67,0.22453344,14883.933,13186101.25,1.971604e-05,0.4346129,1
932,964791.58,0.25047653,14884.032,13186979.92,1.9715666e-05,0.43468248,1
932,1076491.9,0.27941036,14884.142,13187960.25,1.9715252e-05,0.43475967,1
932,1201124.4,0.31167807,14884.264,13189053.98,1.9714797e-05,0.43484522,1
932,1340186.5,0.34766175,14884.4,13190274.22,1.9714296e-05,0.43493999,1
932,1495348.8,0.38778675,14884.552,13191635.58,1.9713747e-05,0.43504486,1
932,1668475.2,0.43252655,14884.721,13193154.38,1.9713145e-05,0.43516082,1
932,1861645.6,0.48240794,14884.91,13194848.79,1.9712487e-05,0.4352889,1
932,2077180.6,0.53801691,14885.12,13196739.09,1.971177e-05,0.43543019,1
932,2317669.5,0.60000505,14885.355,13198847.9,1.9710991e-05,0.43558585,1
932,2586001.4,0.66909657,14885.615,13201200.42,1.9710149e-05,0.43575709,1
932,2885399.8,0.74609612,14885.906,13203824.79,1.9709242e-05,0.43594517,1
932,3219461.6,0.83189719,14886.229,13206752.34,1.9708272e-05,0.43615137,1
932,3592199.9,0.92749143,14886.589,13210018.02,1.9707239e-05,0.43637696,1
932,4008092.6,1.0339787,14886.989,13213660.81,1.970615e-05,0.43662321,1
932,4472136,1.1525782,14887.433,13217724.13,1.9705013e-05,0.43689133,1
932,4989904.7,1.2846402,14887.927,13222256.39,1.970384e-05,0.43718244,1
932,5567618.9,1.4316587,14888.475,13227311.55,1.9702651e-05,0.43749753,1
932,6212218.8,1.5952859,14889.084,13232949.73,1.9701471e-05,0.43783738,1
932,6931448.4,1.7773458,14889.758,13239237.95,1.9700337e-05,0.43820253,1
932,7733948,1.9798511,14890.505,13246250.85,1.9699296e-05,0.43859319,1
932,8629358.2,2.2050184,14891.331,13254071.6,1.9698411e-05,0.43900917,1
932,9628435.9,2.4552865,14892.244,13262792.87,1.9697765e-05,0.43944985,1
932,10743184,2.7333332,14893.25,13272517.84,1.9697463e-05,0.43991409,1
932,11986993,3.0420942,14894.359,13283361.44,1.9697641e-05,0.4404002,1
932,13374806,3.3847807,14895.576,13295451.67,1.9698471e-05,0.440906,1
932,14923296,3.7648977,14896.911,13308931,1.970017e-05,0.44142882,1
932,16651064,4.1862611,14898.371,13323958.06,1.9703011e-05,0.44196573,1
932,18578868,4.6530129,14899.962,13340709.37,1.9707332e-05,0.44251382,1
932,20729866,5.1696357,14901.691,13359381.38,1.9713554e-05,0.44307063,1
932,23129899,5.7409628,14903.562,13380192.57,1.9722198e-05,0.44363487,1
932,25807800,6.3721854,14905.579,13403385.91,1.9733899e-05,0.44420738,1
932,28795740,7.068854,14907.743,13429231.42,1.9749436e-05,0.44479236,1
932,32129613,7.8368746,14910.052,13458029.07,1.9769755e-05,0.44539903,1
932,35849470,8.682496,14912.505,13490111.84,1.9795998e-05,0.44604364,1
932,40000000,9.6122891,14915.094,13525849.04,1.9829537e-05,0.44675175,1
942,500000,0.12855757,14898.759,13331811.27,1.9866689e-05,0.43820406,1
942,557888.3,0.14342429,14898.813,13332320.07,1.9866462e-05,0.43824499,1
942,622478.71,0.160008,14898.873,13332887.74,1.9866211e-05,0.43829051,1
942,694547.18,0.17850647,14898.941,13333521.11,1.9865932e-05,0.43834111,1
942,774959.49,0.1991401,14899.016,13334227.76,1.9865623e-05,0.43839733,1
942,864681.67,0.2221545,14899.1,13335016.18,1.9865281e-05,0.43845977,1
942,964791.58,0.24782333,14899.193,13335895.81,1.9864904e-05,0.43852907,1
942,1076491.9,0.27645142,14899.297,13336877.21,1.9864488e-05,0.43860595,1
942,1201124.4,0.30837835,14899.413,13337972.13,1.9864029e-05,0.43869117,1
942,1340186.5,0.34398221,14899.543,13339193.7,1.9863524e-05,0.43878557,1
942,1495348.8,0.38368399,14899.687,13340556.55,1.986297e-05,0.43889004,1
942,1668475.2,0.42795222,14899.848,13342076.99,1.9862363e-05,0.43900557,1
942,1861645.6,0.47730829,14900.027,13343773.24,1.9861699e-05,0.43913317,1
942,2077180.6,0.53233216,14900.227,13345665.59,1.9860976e-05,0.43927395,1
942,2317669.5,0.59366874,14900.449,13347776.68,1.986019e-05,0.43942907,1
942,2586001.4,0.66203488,14900.697,13350131.75,1.9859339e-05,0.43959973,1
942,2885399.8,0.73822705,14900.972,13352758.94,1.9858423e-05,0.43978719,1
942,3219461.6,0.82312974,14901.279,13355689.64,1.9857441e-05,0.43999273,1
942,3592199.9,0.91772465,14901.621,13358958.84,1.9856396e-05,0.44021763,1
942,4008092.6,1.0231007,14902.001,13362605.52,1.9855292e-05,0.44046317,1
942,4472136,1.140465,14902.423,13366673.17,1.9854138e-05,0.44073055,1
942,4989904.7,1.2711546,14902.892,13371210.25,1.9852946e-05,0.44102092,1
942,5567618.9,1.4166491,14903.413,13376270.75,1.9851734e-05,0.44133527,1
942,6212218.8,1.5785847,14903.991,13381914.87,1.9850528e-05,0.44167439,1
942,6931448.4,1.7587683,14904.632,13388209.66,1.9849363e-05,0.44203883,1
942,7733948,1.9591935,14905.342,13395229.84,1.9848286e-05,0.44242882,1
942,8629358.2,2.1820568,14906.127,13403058.65,1.984736e-05,0.44284421,1
942,9628435.9,2.4297748,14906.994,13411788.81,1.9846665e-05,0.44328437,1
942,10743184,2.7050018,14907.952,13421523.6,1.9846307e-05,0.44374819,1
942,11986993,3.0106479,14909.005,13432378.01,1.9846419e-05,0.44423398,1
942,13374806,3.3498976,14910.164,13444480.12,1.9847171e-05,0.44473955,1
942,14923296,3.7262272,14911.434,13457972.47,1.9848779e-05,0.44526222,1
942,16651064,4.1434225,14912.823,13473013.77,1.9851513e-05,0.44579902,1
942,18578868,4.6055946,14914.337,13489780.62,1.9855709e-05,0.44634693,1
942,20729866,5.1171939,14915.982,13508469.49,1.9861785e-05,0.44690336,1
942,23129899,5.6830213,14917.764,13529298.94,1.9870257e-05,0.44746681,1
942,25807800,6.3082352,14919.684,13552511.96,1.9881757e-05,0.44803782,1
942,28795740,6.9983545,14921.745,13578378.59,1.9897061e-05,0.44862018,1
942,32129613,7.7592547,14923.945,13607198.79,1.9917109e-05,0.44922259,1
942,35849470,8.5971565,14926.281,13639305.49,1.9943038e-05,0.44986061,1
942,40000000,9.5186065,14928.748,13675067.98,1.9976215e-05,0.45055897,1
952,500000,0.12720869,14914.219,13480875.93,2.0015503e-05,0.44205918,1
952,557888.3,0.14191961,14914.27,13481385.26,2.0015274e-05,0.44209995,1
952,622478.71,0.15832958,14914.328,13481953.52,2.0015021e-05,0.44214528,1
952,694547.18,0.17663432,14914.391,13482587.54,2.001474e-05,0.44219567,1
952,774959.49,0.19705192,14914.463,13483294.93,2.0014429e-05,0.44225167,1
952,864681.67,0.21982546,14914.542,13484084.16,2.0014086e-05,0.44231386,1
952,964791.58,0.24522575,14914.631,13484964.7,2.0013706e-05,0.44238289,1
952,1076491.9,0.27355451,14914.73,13485947.12,2.0013286e-05,0.44245946,1
952,1201124.4,0.30514777,14914.84,13487043.17,2.0012824e-05,0.44254435,1
952,1340186.5,0.34037976,14914.962,13488266,2.0012316e-05,0.44263839,1
952,1495348.8,0.37966714,14915.099,13489630.25,2.0011757e-05,0.44274248,1
952,1668475.2,0.42347365,14915.252,13491152.26,2.0011145e-05,0.44285757,1
952,1861645.6,0.47231535,14915.422,13492850.25,2.0010476e-05,0.44298472,1
952,2077180.6,0.52676631,14915.611,13494744.55,2.0009746e-05,0.443125,1
952,2317669.5,0.5874649,14915.822,13496857.81,2.0008953e-05,0.44327958,1
952,2586001.4,0.65512074,14916.057,13499215.29,2.0008094e-05,0.44344967,1
952,2885399.8,0.7305223,14916.319,13501845.17,2.0007169e-05,0.44363652,1
952,3219461.6,0.81454523,14916.61,13504778.86,2.0006176e-05,0.44384142,1
952,3592199.9,0.9081615,14916.934,13508051.38,2.0005118e-05,0.44406565,1
952,4008092.6,1.0124493,14917.295,13511701.76,2.0004e-05,0.44431049,1
952,4472136,1.1286039,14917.696,13515773.53,2.000283e-05,0.44457716,1
952,4989904.7,1.2579494,14918.141,13520315.18,2.0001619e-05,0.4448668,1
952,5567618.9,1.4019512,14918.635,13525380.76,2.0000385e-05,0.44518041,1
952,6212218.8,1.5622298,14919.184,13531030.51,1.9999154e-05,0.44551882,1
952,6931448.4,1.7405753,14919.793,13537331.54,1.9997959e-05,0.44588257,1
952,7733948,1.9389629,14920.467,13544358.64,1.9996849e-05,0.44627192,1
952,8629358.2,2.1595689,14921.213,13552195.11,1.9995882e-05,0.44668673,1
952,9628435.9,2.4047884,14922.037,13560933.73,1.9995141e-05,0.4471264,1
952,10743184,2.6772523,14922.946,13570677.84,1.9994728e-05,0.44758981,1
952,11986993,2.9798459,14923.947,13581542.53,1.9994776e-05,0.4480753,1
952,13374806,3.3157271,14925.048,13593655.93,1.9995453e-05,0.44858067,1
952,14923296,3.6883441,14926.255,13607160.67,1.9996973e-05,0.44910323,1
952,16651064,4.1014531,14927.576,13622215.51,1.9999604e-05,0.44963995,1
952,18578868,4.5591347,14929.016,13638997.13,2.0003679e-05,0.45018773,1
952,20729866,5.0658075,14930.581,13657702.05,2.0009614e-05,0.45074386,1
952,23129899,5.6262401,14932.275,13678548.88,2.001792e-05,0.45130663,1
952,25807800,6.2455588,14934.103,13701780.63,2.0029228e-05,0.45187628,1
952,28795740,6.9292509,14936.064,13727667.37,2.0044306e-05,0.45245622,1
952,32129613,7.6831613,14938.158,13756509.03,2.0064092e-05,0.45305463,1
952,35849470,8.5134829,14940.381,13788638.54,2.0089719e-05,0.45368638,1
952,40000000,9.4267377,14942.73,13824425.1,2.0122548e-05,0.45437543,1
962,500000,0.12588782,14929.95,13630096.55,2.0163884e-05,0.44592158,1
962,557888.3,0.14044618,14929.999,13630606.38,2.0163654e-05,0.44596218,1
962,622478.71,0.15668602,14930.053,13631175.2,2.01634e-05,0.44600733,1
962,694547.18,0.17480103,14930.114,13631809.84,2.0163117e-05,0.44605752,1
962,774959.49,0.19500708,14930.181,13632517.92,2.0162804e-05,0.4461133,1
962,864681.67,0.21754475,14930.257,13633307.93,2.0162458e-05,0.44617524,1
962,964791.58,0.24268207,14930.341,13634189.34,2.0162076e-05,0.446244,1
962,1076491.9,0.27071768,14930.434,13635172.71,2.0161654e-05,0.44632028,1
962,1201124.4,0.30198418,14930.539,13636269.83,2.0161188e-05,0.44640485,1
962,1340186.5,0.336852,14930.655,13637493.86,2.0160676e-05,0.44649854,1
962,1495348.8,0.37573354,14930.785,13638859.44,2.0160113e-05,0.44660224,1
962,1668475.2,0.41908786,14930.929,13640382.94,2.0159497e-05,0.44671692,1
962,1861645.6,0.46742581,14931.091,13642082.59,2.0158822e-05,0.44684361,1
962,2077180.6,0.52131567,14931.27,13643978.73,2.0158086e-05,0.44698341,1
962,2317669.5,0.5813894,14931.47,13646094.04,2.0157286e-05,0.44713746,1
962,2586001.4,0.64834956,14931.693,13648453.81,2.0156419e-05,0.447307,1
962,2885399.8,0.72297675,14931.941,13651086.24,2.0155485e-05,0.44749325,1
962,3219461.6,0.80613799,14932.217,13654022.77,2.0154482e-05,0.44769752,1
962,3592199.9,0.89879567,14932.525,13657298.44,2.0153412e-05,0.44792109,1
962,4008092.6,1.0020175,14932.866,13660952.34,2.0152281e-05,0.44816524,1
962,4472136,1.1169871,14933.247,13665028.01,2.0151094e-05,0.44843121,1
962,4989904.7,1.2450158,14933.669,13669574,2.0149865e-05,0.44872014,1
962,5567618.9,1.3875552,14934.138,13674644.39,2.014861e-05,0.44903304,1
962,6212218.8,1.5462105,14934.659,13680299.49,2.0147354e-05,0.44937075,1
962,6931448.4,1.7227552,14935.236,13686606.45,2.0146131e-05,0.44973383,1
962,7733948,1.9191461,14935.876,13693640.12,2.0144988e-05,0.45012256,1
962,8629358.2,2.1375402,14936.583,13701483.85,2.0143983e-05,0.4505368,1
962,9628435.9,2.3803111,14937.366,13710230.5,2.0143196e-05,0.45097599,1
962,10743184,2.650067,14938.229,13719983.48,2.014273e-05,0.45143901,1
962,11986993,2.9496686,14939.18,13730857.93,2.0142717e-05,0.45192423,1
962,13374806,3.2822475,14940.225,13742982.05,2.0143322e-05,0.45242943,1
962,14923296,3.6512246,14941.371,13756498.56,2.0144757e-05,0.4529519,1
962,16651064,4.0603268,14942.626,13771566.28,2.0147289e-05,0.45348858,1
962,18578868,4.5136044,14943.994,13788361.93,2.0151248e-05,0.45403629,1
962,20729866,5.0154447,14945.481,13807082.11,2.0157046e-05,0.45459219,1
962,23129899,5.5705846,14947.092,13827945.47,2.0165192e-05,0.45515437,1
962,25807800,6.1841183,14948.829,13851195.04,2.0176313e-05,0.45572281,1
962,28795740,6.8615017,14950.693,13877100.9,2.0191175e-05,0.45630052,1
962,32129613,7.6085496,14952.684,13905962.98,2.0210709e-05,0.45689516,1
962,35849470,8.4314268,14954.799,13938114.18,2.0236043e-05,0.45752098,1
962,40000000,9.3366304,14957.032,13973923.64,2.0268537e-05,0.45820112,1
972,500000,0.1245941,14945.949,13779475.83,2.0311839e-05,0.44979132,1
972,557888.3,0.13900303,14945.995,13779986.13,2.0311608e-05,0.44983176,1
972,622478.71,0.15507622,14946.046,13780555.48,2.0311351e-05,0.44987673,1
972,694547.18,0.1730054,14946.104,13781190.71,2.0311067e-05,0.44992673,1
972,774959.49,0.19300424,14946.168,13781899.45,2.0310752e-05,0.44998229,1
972,864681.67,0.21531088,14946.239,13782690.19,2.0310404e-05,0.45004399,1
972,964791.58,0.24019062,14946.319,13783572.41,2.0310019e-05,0.45011249,1
972,1076491.9,0.26793909,14946.407,13784556.69,2.0309594e-05,0.45018849,1
972,1201124.4,0.29888553,14946.506,13785654.84,2.0309126e-05,0.45027274,1
972,1340186.5,0.33339662,14946.616,13786879.99,2.030861e-05,0.45036608,1
972,1495348.8,0.37188062,14946.739,13788246.84,2.0308044e-05,0.45046941,1
972,1668475.2,0.414792,14946.876,13789771.75,2.0307422e-05,0.45058368,1
972,1861645.6,0.46263649,14947.029,13791472.96,2.0306743e-05,0.45070993,1
972,2077180.6,0.51597669,14947.199,13793370.85,2.0306001e-05,0.45084924,1
972,2317669.5,0.57543832,14947.388,13795488.11,2.0305194e-05,0.45100279,1
