# units: chamber.pressure[Pa] propellants.mixture_ratio[-] chamber.eta_c_star[-] nozzle.throat_radius[m] nozzle.expansion_ratio[-] propellants.fuel_temperature[K] cooling.wall_thickness[m] cooling.wall_conductivity[W/(m K)] cooling.channel_height[m] cooling.bartz_multiplier[-] performance.thrust[N] performance.isp[s] performance.isp_vacuum[s] performance.mdot[kg/s] performance.exit_pressure[Pa] chamber.temperature[K] chamber.c_star[m/s] cooling.max_wall_temperature[K] cooling.max_heat_flux[W/m^2] cooling.pressure_drop[Pa] cooling.outlet_temperature[K] cooling_energy_residual[-] wall_limit_exceeded[-] coolant_boiling[-] separation_predicted[-] shock_in_nozzle[-] status[-]
chamber.pressure,propellants.mixture_ratio,chamber.eta_c_star,nozzle.throat_radius,nozzle.expansion_ratio,propellants.fuel_temperature,cooling.wall_thickness,cooling.wall_conductivity,cooling.channel_height,cooling.bartz_multiplier,performance.thrust,performance.isp,performance.isp_vacuum,performance.mdot,performance.exit_pressure,chamber.temperature,chamber.c_star,cooling.max_wall_temperature,cooling.max_heat_flux,cooling.pressure_drop,cooling.outlet_temperature,cooling_energy_residual,wall_limit_exceeded,coolant_boiling,separation_predicted,shock_in_nozzle,status
5581675.285,3.428448601,0.9630373647,0.0698619745,19.87552928,109.9688314,0.0006052464054,347.3713944,0.004882240266,1.11381603,135792.5977,285.7230615,350.696537,48.46298115,35483.17249,3528.117254,1765.980999,844.0575311,54489026.47,4096618.503,533.3741555,8.541681754e-10,1,0,1,0,ok
5253427.75,3.439155534,0.959973842,0.06997422897,19.93680765,114.6932285,0.0005439661953,324.3510262,0.005007083937,0.8223716017,126891.7083,281.5786065,350.533447,45.95289886,33456.10475,3521.370316,1758.555044,679.6468461,41814057.36,2373049.389,434.1215228,8.446057888e-10,0,0,1,0,ok
5302864.255,3.397850048,0.9541548285,0.06983157505,20.08382139,110.2771194,0.0005389244962,357.5176878,0.00499089567,0.9873239286,128409.6562,282.2560179,350.7830681,46.39100676,32990.4918,3518.749748,1751.177871,761.7509518,48729221.81,3118521.48,494.7465049,4.621622723e-10,0,0,1,0,ok
5424556.177,3.367370742,0.966585021,0.06986857791,20.07138151,110.3035427,0.0006184023193,319.5420623,0.00505362662,1.123685487,130079.9003,283.3088015,351.238147,46.8197891,33405.16904,3518.810729,1776.840475,865.4334363,52999933.87,3559053.041,534.8166094,3.50905449e-10,1,0,1,0,ok
5546245.488,3.334685172,0.9499566581,0.06974421535,19.94990616,109.7734421,0.0006086758475,313.0941205,0.005001345101,1.085183321,135828.2743,285.8449791,350.8525761,48.45503809,34016.29256,3518.065217,1749.147393,849.8169027,53488673.27,3845292.944,516.0940287,3.083773578e-09,1,0,1,0,ok
5611108.756,3.429701068,0.9717973633,0.06998007622,19.79762283,109.2322931,0.0005902546785,297.2627929,0.004927919487,0.9868974812,135796.1972,285.8443302,350.8079667,48.44370494,35857.04917,3528.838677,1782.009566,801.4797247,49236305.32,3411123.657,487.5182346,1.366535688e-11,1,0,1,0,ok
5408998.485,3.363940425,0.9739847519,0.06996025428,19.8816622,110.6803528,0.0005840346794,339.7379297,0.004853555718,0.960978444,128989.5971,283.1925681,351.1988607,46.44641078,33684.74706,3518.120636,1790.677317,754.3438097,47753555.62,3261796.395,481.8749578,1.302623403e-09,0,0,1,0,ok
5568101.715,3.41953942,0.9554252704,0.06977869267,20.07018218,110.5150124,0.0005558380011,341.1323826,0.004995551664,1.068616418,136067.3411,285.5234833,350.7991613,48.59497797,34860.20873,3527.124607,1752.714987,822.4778398,53104606.11,3726251.949,518.5025881,2.294404859e-10,1,0,1,0,ok
5613316.142,3.345667694,0.9781403073,0.06986040453,19.99819576,110.9628326,0.0005828051416,334.2127518,0.005005539293,0.9087448009,133738.2491,285.2923339,351.5679787,47.80186661,34436.5645,3521.029473,1800.473409,733.484861,46983507.23,3021713.771,459.5881847,9.576870651e-09,0,0,1,0,ok
5553446.758,3.418954983,0.9526965107,0.0698360155,19.96224923,113.0382423,0.00062493344,340.9392789,0.004987728902,1.253468321,136405.0324,285.7164207,350.6306151,48.68268429,35010.53233,3526.99659,1747.820682,921.7456136,59064742.26,4465337.931,575.0891817,4.778399769e-09,1,0,1,0,ok
5421275.115,3.437726386,0.9715647185,0.07013933424,19.93740401,114.5832404,0.0006204143372,295.4313426,0.005132028148,1.255064542,130707.6904,283.2369545,350.8930839,47.05768402,34470.59701,3525.446625,1780.508491,948.5145193,56080026.79,3704932.418,575.9604435,5.817509695e-09,1,0,1,0,ok
5622762.727,3.344492378,0.9651159503,0.07001951593,20.07230631,110.4436245,0.0005936138434,344.1510782,0.004909733109,0.8010358549,136637.7762,285.8255753,351.3543837,48.74712682,34313.49601,3521.058304,1776.596552,662.4978454,43502984.72,2810569.408,417.9357653,7.431449621e-10,0,0,1,0,ok
5466788.765,3.381484348,0.964721771,0.07007665479,20.05899078,110.5041098,0.0005862770547,346.9680905,0.004947606456,1.275070411,132499.085,283.9487334,351.1456498,47.58304908,33843.51197,3521.263284,1772.460731,917.3202841,58880538.36,4462503.621,583.1959102,9.072303441e-10,1,0,1,0,ok
5533777.456,3.446848638,0.9443230608,0.07011396921,20.02185177,113.6784726,0.00062160282,343.9686035,0.004991324967,1.067213956,138368.4386,285.6484927,350.3291956,49.39516356,35071.48292,3528.772487,1730.199737,827.9549615,52963027.51,3763356.31,516.9694346,4.674242837e-11,1,0,1,0,ok
5652972.082,3.408107928,0.9474299145,0.06993035208,19.86272622,112.7512752,0.0005852028101,344.2107108,0.005069291313,0.9067384291,140699.4077,287.3403939,350.4857163,49.93153424,35718.03381,3528.396539,1739.334984,734.656332,48209156.81,3108790.117,457.9738906,1.684287028e-09,0,0,1,0,ok
5606636.598,3.440771018,0.9508439517,0.06974837369,20.07682587,110.4366062,0.0005890565145,327.1189637,0.004885291292,0.9268524575,137955.5647,286.1082035,350.5875751,49.16864467,35319.4196,3529.721937,1742.738456,751.6293272,48241400.06,3391790.3,468.331621,7.100405876e-11,0,0,1,0,ok
5608806.338,3.3041608,0.9736291246,0.07008165161,20.21294265,109.4415945,0.0006428713571,321.9444779,0.005121462425,0.9932103517,134691.9309,284.9157835,351.7624285,48.2063661,33456.73046,3515.689875,1795.248529,798.4338102,49826186.53,3233149.659,485.2565616,2.016316952e-10,0,0,1,0,ok
5325209.835,3.45741606,0.9665482841,0.06970743215,19.81687672,108.2428754,0.0005947294633,313.3653149,0.004988841688,1.189121726,127244.1919,282.3685214,350.3887636,45.95163968,34346.39651,3523.814983,1769.064855,896.1358087,54107913.14,3626628.717,560.6827562,1.852198109e-10,1,0,1,0,ok
5320872.261,3.449779639,0.9488945342,0.06983201893,20.13839328,110.2497452,0.0006222603087,331.254563,0.004991347407,0.8547270195,129969.689,282.4818675,350.4255365,46.91706418,33543.70735,3523.380799,1737.445032,705.5935248,43645978.25,2621223.726,445.6641871,7.897127363e-09,0,0,1,0,ok
5446358.383,3.295589784,0.9548752379,0.06995354184,20.02359206,114.3107864,0.0006280778388,314.8861076,0.004995346449,1.141463329,132529.8377,284.2335251,351.1278886,47.54640541,32830.73095,3511.316078,1760.993754,875.4640475,54430704.28,3946118.459,533.4549641,8.140186422e-10,1,0,1,0,ok
5452431.439,3.359240972,0.9548086817,0.07017693093,20.04387524,114.9827357,0.0006029262846,296.9996599,0.004961801432,0.7045975562,133937.0476,284.3209911,351.0239534,48.03647399,33545.83669,3519.151006,1756.134225,618.6524867,38381604.06,2204028.137,379.2297791,1.816579062e-11,0,0,1,0,ok
5455874.705,3.447299451,0.9512621152,0.06997316613,20.02131199,113.5375808,0.000614318725,299.1861551,0.004838118069,1.14646767,134307.5981,284.3812446,350.4540029,48.15916586,34600.44242,3526.896277,1742.60259,887.6403793,54133849.75,4194348.315,542.4366669,9.428775275e-11,1,0,1,0,ok
5420926.481,3.354161525,0.9388959461,0.06982173834,20.00444473,113.6711026,0.0006217722356,318.1135692,0.005026553791,1.054074439,134237.5429,284.7491008,350.6001452,48.07186344,33383.90335,3517.703701,1727.085138,831.4554578,51880283.45,3574591.064,508.1777469,8.81917372e-10,1,0,1,0,ok
5431673.53,3.415937947,0.9566560387,0.06994431566,19.93242771,114.2285272,0.0005877707092,304.353988,0.005030182,0.7865493049,132540.9706,284.1244707,350.6655784,47.56865056,34303.17444,3523.926464,1754.961328,671.5655736,41426788.15,2385781.95,415.1356856,5.545097594e-09,0,0,1,0,ok
5501000.474,3.353619383,0.9434309545,0.06990298163,19.94362698,110.1604631,0.0005675577753,318.2578086,0.005100738284,0.8255762872,136283.1517,285.6157184,350.6289815,48.65633451,33980.775,3519.177155,1735.575726,690.3757805,44164725.52,2624705.838,426.0383108,8.343892522e-10,0,0,1,0,ok
5480966.129,3.359881858,0.9647547031,0.07004805724,19.99072774,109.8661504,0.0005579377593,308.9110088,0.004996154453,1.107809772,132758.023,284.2837602,351.1456356,47.6198529,33829.55679,3519.339162,1774.234954,855.3928202,53078460.98,3731147.696,527.4890053,1.578689327e-09,1,0,1,0,ok
5496263.675,3.386869905,0.9504204347,0.07012752644,20.00133831,108.0933082,0.0006881365793,304.0542793,0.004878481246,0.9016095027,135981.7418,285.0681775,350.7085024,48.64197328,34203.38388,3522.228183,1745.754975,754.4125564,46165224.85,3205597.755,454.8359112,2.278371837e-11,0,0,1,0,ok
5567646.12,3.320388748,0.9503621291,0.06993050635,19.95892491,111.2163488,0.0006334434224,333.0113781,0.004942904672,1.046936485,137035.2433,286.0671078,350.9264627,48.84764993,33959.39976,3517.007325,1751.100885,818.5008388,52630306.42,3885238.098,503.1688398,4.689099424e-09,1,0,1,0,ok
5284202.687,3.440857574,0.9519836248,0.07004259868,20.17576452,108.4173483,0.0006031975702,304.8936306,0.004988233444,1.058317941,129073.8342,281.7817645,350.5670683,46.70943901,33144.80154,3521.613839,1743.609354,836.129815,50007372.71,3309595.262,517.087183,5.360319979e-11,1,0,1,0,ok
5591095.677,3.419181065,0.9695264428,0.07006788471,19.84201214,109.2371692,0.0006013746953,309.9442748,0.004902794533,0.8866291,135812.3379,285.6405897,350.8591047,48.48402077,35510.16527,3527.505038,1778.632328,733.5010432,45819497.79,3056151.712,452.000193,3.940428598e-11,0,0,1,0,ok
5488835.047,3.353519759,0.9592289945,0.06989348705,20.00791595,108.5726946,0.0006021257737,354.5832559,0.005033683733,1.084580616,133233.4207,284.589033,351.0469519,47.7391127,33763.8386,3518.700552,1764.530323,825.2206969,53178852.1,3644769.789,521.6146414,1.320423194e-09,1,0,1,0,ok
5439572.325,3.448763553,0.9632100438,0.06974520194,20.07977744,109.9777092,0.0006170895368,326.8222608,0.005157572528,0.8591927179,130987.8999,283.4673045,350.7534805,47.12024387,34382.60458,3526.226549,1764.151064,715.0587017,43958805.71,2456568.41,446.5314979,2.177489253e-11,0,0,1,0,ok
5541986.038,3.448896009,0.9602702996,0.06995216397,19.90738556,110.6527556,0.0006155135581,311.1009251,0.004973033627,0.9738553659,135471.3068,285.239802,350.5296755,48.43022852,35398.27677,3528.79944,1759.142777,790.5446289,48768206.17,3266280.118,484.7054011,2.991373704e-10,0,0,1,0,ok
5340301.635,3.433700118,0.9683253216,0.06985342339,20.00081678,108.7297005,0.0006306774427,284.5022512,0.004962931606,1.097116436,127663.6648,282.1586589,350.8205375,46.13741408,33782.91475,3522.511898,1774.343913,871.6855185,50661230.98,3406489.608,528.3685255,5.248764327e-09,1,0,1,0,ok
5338186.5,3.423990136,0.962206364,0.07018831519,19.98376067,109.4852671,0.0005721183335,319.020719,0.00486399611,1.107970522,129752.5749,282.4927002,350.7210057,46.8368932,33702.49365,3521.773735,1763.945534,845.9825842,52080670.35,3760579.059,533.4388838,8.083455365e-10,1,0,1,0,ok
5482956.353,3.414375523,0.9403609666,0.0701298661,19.93692382,113.3867415,0.0006436124185,297.5066782,0.004740266045,0.923942375,137470.3998,285.4891289,350.3094285,49.10197316,34586.74552,3524.95277,1725.328261,764.9342836,47316040.99,3598373.215,463.4055165,9.997196643e-09,0,0,1,0,ok
5562111.432,3.449307613,0.9481829706,0.07005217221,20.12494397,113.0772845,0.0005776952256,328.7850335,0.005018935306,1.194007379,138249.132,285.5910524,350.5331874,49.36249932,35040.46066,3529.570425,1737.143239,897.6439891,57152616.67,4208768.483,557.6117127,1.26297667e-09,1,0,1,0,ok
5358309.496,3.358470488,0.9401883045,0.06960559405,19.93464793,110.0129555,0.0006007770648,305.6639756,0.004951605892,1.076930946,131400.2659,284.016151,350.4684693,47.17724013,33203.14897,3516.2381,1728.754905,844.9549983,52088665.48,3673650.193,516.8577551,3.939355408e-11,1,0,1,0,ok
5584366.388,3.385563355,0.9399623396,0.07004096056,20.20586171,112.9607438,0.0005969183329,320.5437428,0.004964142035,1.042698092,139870.885,286.227466,350.7976511,49.83051108,34273.73601,3524.732253,1727.160203,824.5423045,52659489.25,3896209.669,504.5072308,3.750615621e-09,1,0,1,0,ok
5285392.676,3.36249273,0.9607644104,0.07028983902,19.98329103,114.8945992,0.0006098789725,315.4878865,0.005198151248,1.030276991,128454.8555,282.0129906,351.011099,46.44732802,32716.61199,3515.397747,1766.247228,816.7793674,49008674.18,2908501.81,503.6398056,4.456839494e-09,1,0,1,0,ok
5491486.463,3.379620969,0.9754574622,0.07001903173,19.90738392,108.138631,0.000639022088,338.2794033,0.004911999849,0.9769225749,131467.3049,284.0781628,351.2106858,47.19100581,34299.3767,3521.416923,1792.308472,773.7210316,48542404.29,3301238.958,486.3668028,7.304722959e-11,0,0,1,0,ok
5497900.892,3.344407619,0.972411903,0.07039084154,20.26331135,112.3626005,0.0005710337141,326.8334553,0.005059541762,1.051389717,132973.3723,283.560416,351.714226,47.81877016,33171.82231,3518.328753,1789.701869,818.0562292,51253240.59,3435700.317,509.8800667,3.254187337e-10,1,0,1,0,ok
5622751.918,3.350371541,0.9603602208,0.07008733302,19.7397654,112.5052892,0.0005833044391,337.4233788,0.005123169259,1.375104626,138053.322,286.7509825,350.863908,49.0931921,35135.37136,3521.946655,1767.488483,974.4636986,63398312.78,4729642.398,603.6106922,4.739939857e-09,1,0,1,0,ok
5569118.976,3.378131606,0.9582669804,0.06984681953,20.12189916,109.135276,0.0006036242535,322.7655914,0.00510610132,1.057108832,135628.3412,285.3620298,351.1088055,48.4655995,34275.13949,3523.227931,1761.148796,833.1908103,52221092.94,3480576.969,510.9417467,1.398068359e-10,1,0,1,0,ok
5399054.387,3.419121492,0.9730431712,0.06998793932,19.99919311,113.6993404,0.0005861618264,336.6223967,0.004839034677,1.232060031,129107.9264,282.7904564,351.0930532,46.55512334,33992.64479,3523.333898,1784.623086,898.3509433,56395546.65,4290069.627,574.2211054,3.674444811e-09,1,0,1,0,ok
5504800.871,3.417773582,0.9429610656,0.06996752549,19.9126224,114.318062,0.0005826336966,310.2548655,0.005168700353,0.9034870649,137106.8364,285.6844881,350.341484,48.93862631,34814.19227,3525.866226,1729.946773,749.9864536,46729170.25,2794539.553,457.0437423,1.768119173e-09,0,0,1,0,ok
5534859.291,3.378081185,0.9658058528,0.0699813494,20.07158758,113.045711,0.0005923164065,342.1992962,0.005015109435,1.26340933,133961.4446,284.7440251,351.25413,47.9738449,34187.70698,3522.838337,1775.074379,919.3067471,58868283.75,4350943.885,578.2656251,5.181876541e-09,1,0,1,0,ok
5737100.068,3.420241721,0.9576598193,0.0698479986,19.9120057,111.6665198,0.0006561288309,315.5618611,0.005082541651,1.022176375,141181.9682,287.7219493,350.7426442,50.03634317,36257.49232,3531.280823,1757.375908,828.0851902,51879840.91,3548995.558,496.7713184,1.267932928e-09,1,0,1,0,ok
5472353.589,3.400961183,0.9720267314,0.06998591819,20.13897189,110.7395681,0.0005714999297,295.8564206,0.004973911946,1.148907909,131191.6095,283.4788102,351.3272167,47.19160881,33923.63264,3523.242541,1784.352157,886.6949003,53638487.08,3800806.193,543.5048203,2.490951821e-10,1,0,1,0,ok
5475303.579,3.426284712,0.9531151625,0.07006267407,20.15632209,108.9388427,0.0006146794259,314.0335535,0.004981079154,1.156642833,134700.9832,284.2811914,350.7516315,48.31722274,34183.75063,3525.273193,1747.549681,887.8388313,54761822.45,3974569.415,545.6230686,9.189321103e-10,1,0,1,0,ok
5293548.765,3.47421347,0.9704922948,0.07013240107,20.03321434,114.9828141,0.0006257600033,276.2513339,0.004882286296,1.015051551,127100.7833,281.2615525,350.6706952,46.08049992,33862.96322,3524.828852,1775.076295,828.1671752,47384535.52,3167639.385,502.8144663,2.936425859e-09,1,0,1,0,ok
5652939.761,3.328155036,0.9627490104,0.07015071826,19.9339195,114.4591321,0.0006257026406,321.047925,0.00506385055,1.116779169,138483.4354,286.6072658,351.2340872,49.27083894,34614.93738,3520.296964,1773.774949,866.0647955,54789222.31,3940436.083,524.7608612,4.028499541e-09,1,0,1,0,ok
5547431.611,3.481039078,0.9525417967,0.06976101662,19.93653521,112.654428,0.0005536969462,340.8185438,0.004848584078,1.089478866,136261.7747,285.4644938,350.1668101,48.67447401,35720.54977,3531.302654,1742.473429,829.9767131,53745232.88,4039563.544,527.8111364,3.2961246e-09,1,0,1,0,ok
5755653.384,3.480996523,0.9541222033,0.06989526054,20.02453834,113.6866761,0.0006268978252,308.6191993,0.004889911325,1.127869026,142707.5041,287.6466064,350.4144051,50.59025638,36809.90593,3536.359061,1746.115954,883.6979652,55624454.04,4430540.547,533.902983,6.593771225e-10,1,0,1,0,ok
5450271.87,3.44303091,0.9586581692,0.06980898182,19.95182699,113.7288767,0.0005449291679,325.3423293,0.004791262994,0.8500224339,132371.815,284.1380103,350.5743312,47.50567716,34673.62765,3526.465804,1756.487783,693.6180012,44273850.92,2971379.365,442.7367152,1.189777855e-09,0,0,1,0,ok
5449227.769,3.494786254,0.9637607934,0.0700102645,20.20365586,108.0417845,0.0005996385638,336.8674327,0.005065163863,0.8360838103,132252.9604,283.0805558,350.5527016,47.64032186,34654.49084,3529.241471,1761.301008,692.7323952,43187460.4,2484993.519,439.7146505,5.168640442e-09,0,0,1,0,ok
5575790.209,3.378523577,0.9516042616,0.07019237351,19.98079026,112.3999859,0.0006085937993,309.7334247,0.005173563709,1.103749985,138427.3798,286.0661174,350.8256082,49.34406241,34637.37936,3523.782108,1749.046084,868.5996588,53789316.6,3598768.149,522.7343837,2.038171606e-09,1,0,1,0,ok
5578550.018,3.493851341,0.9429378106,0.06999115998,20.03357999,109.4756465,0.0006015296835,341.2426594,0.005029203839,0.9220514935,139670.1244,285.969203,349.9319603,49.80392602,35824.67607,3532.492197,1723.828304,747.3632935,48013800.63,3113784.257,467.6238823,2.902729987e-11,0,0,1,0,ok
5561175.736,3.407072008,0.9344845046,0.06988934917,20.03268167,110.0465081,0.0006198655018,300.0070334,0.005089875884,0.8257221051,139777.4397,286.4834749,350.3230609,49.75272012,34758.95073,3525.842765,1715.227198,709.5347237,44310256.9,2702128.072,425.7772951,1.054087689e-09,0,0,1,0,ok
5674639.557,3.397036429,0.954640537,0.06992173336,19.99984892,113.1301442,0.000606819907,311.3356194,0.00502518664,0.8196493405,139908.5852,287.0293028,350.8849695,49.70469958,35405.70685,3527.949012,1753.537559,696.4462769,44321507.03,2776494.703,424.1229308,2.157252333e-09,0,0,1,0,ok
5594130.183,3.367204923,0.9406634132,0.06993762006,19.97037496,114.3503289,0.0006014776133,306.7598265,0.00504277101,0.7829107683,139766.6126,286.8223055,350.6315917,49.69009666,34642.0853,3523.283802,1729.952978,672.6700851,42924732.39,2611075.188,408.0636954,1.346854867e-09,0,0,1,0,ok
5461356.114,3.43740689,0.9558760165,0.06990934011,20.18340754,113.235532,0.0005786000384,325.4623137,0.004957612816,1.369044991,133273.8175,283.9247445,350.8191481,47.86531469,34170.26243,3526.261803,1751.861853,973.7406348,61562486.99,4756097.381,611.6844885,5.693547346e-11,1,0,1,0,ok
5634424.421,3.337243683,0.9612212547,0.07001107378,19.84440298,109.0017791,0.0005964855013,331.4286918,0.004901854467,0.8532786604,137773.6535,286.5983938,351.0072484,49.01982401,34804.69397,3520.333524,1769.95066,699.6339681,45701217.61,3082900.344,435.4772884,5.014219794e-09,0,0,1,0,ok
5588575.341,3.418141232,0.9506521779,0.07007316674,19.9921516,112.2468665,0.0005959935696,351.5428627,0.005163395045,1.087390696,138702.0074,286.1595368,350.6291387,49.42581584,35146.0828,3527.681596,1744.217443,836.4867224,53974045.99,3564295.074,522.4930665,1.860454538e-09,1,0,1,0,ok
5499862.088,3.371287457,0.9651738945,0.06993207751,20.1225437,111.6571431,0.0006008154627,305.4189658,0.005307200408,1.14850988,132744.4108,284.2228453,351.2954178,47.62517514,33788.61082,3521.171216,1774.2628,894.3874924,54015064.45,3297774.918,539.8962804,4.247643179e-09,1,0,1,0,ok
5466125.118,3.382122132,0.9490207606,0.07002492811,19.87858853,112.2923329,0.0006216979818,308.7260305,0.004961165166,1.108628084,135003.0918,285.0663946,350.5842512,48.29220284,34245.79731,3521.504179,1743.643793,864.6473442,53419986.39,3878309.036,526.3750975,5.941937116e-09,1,0,1,0,ok
5414489.985,3.311419369,0.945711466,0.0702376129,19.92937771,112.0434611,0.0005724824032,322.1569737,0.005146683468,1.114515099,134333.9572,284.4768806,350.7535809,48.15242413,33020.26289,3512.362406,1742.724586,855.1365155,53810239,3586648.283,525.1560519,4.39149156e-09,1,0,1,0,ok
5615852.986,3.367408787,0.9589333088,0.07000282748,20.03446451,114.847191,0.0005795612321,307.5460348,0.00499818785,0.9711380975,137556.3697,286.1352607,351.1431495,49.02173189,34631.80563,3523.869078,1763.632593,787.37189,49491729.04,3403952.72,479.3783332,3.201159048e-09,0,0,1,0,ok
5598693.423,3.369669076,0.9536135153,0.07001669629,20.00576784,109.7470585,0.0006237754412,354.5851236,0.005111124479,1.011067313,138014.6244,286.1809623,350.9161739,49.17718809,34611.08383,3523.137819,1753.380195,793.2827362,51451341.91,3402938.077,494.8234904,4.947862378e-10,0,0,1,0,ok
5501762.295,3.3813297,0.9438578495,0.07020302481,19.99416745,114.4507918,0.0005467774232,309.0374768,0.004980659309,1.179182724,137516.352,285.5151151,350.6413875,49.11391594,34199.5466,3522.519696,1734.438009,893.4995539,56423669.13,4267634.797,548.3000844,2.762345755e-09,1,0,1,0,ok
5591460.023,3.400957678,0.9608038155,0.06989078383,19.99751531,109.4558729,0.0005699744377,306.2325533,0.004917439905,0.9785602411,136299.4356,285.7467504,350.9350402,48.63983373,34949.03959,3525.953494,1764.098528,789.5285894,49499104.86,3496702.458,484.3994221,3.749962906e-10,0,0,1,0,ok
5443740.373,3.267535338,0.9426315437,0.06992196327,20.11203434,113.4529429,0.0006307688931,327.1062104,0.005156452452,1.230726496,134048.8976,284.5166502,350.9512243,48.04352718,32313.39961,3507.204814,1740.362115,917.4238236,58008873.04,4073113.428,557.9385971,1.080160991e-09,1,0,1,0,ok
5420600.181,3.383828599,0.9449364025,0.06985664342,20.10088585,110.1069454,0.0006029119064,290.5774989,0.005025954031,0.9141026698,133433.257,284.1963726,350.7009525,47.87677417,33503.10799,3520.32779,1735.752484,764.0541622,46293561.11,2955193.075,460.629147,6.087900761e-11,0,0,1,0,ok
5593793.609,3.448635292,0.9636073597,0.07030049403,19.94190111,113.6848386,0.0006154578693,325.9127384,0.004993024501,1.301519434,137806.1361,285.6705656,350.7055044,49.19063012,35640.6967,3530.345065,1765.593329,951.373756,59940093.16,4590388.517,588.7231253,9.238294613e-10,1,0,1,0,ok
5638545.122,3.440648785,0.9569551143,0.06995670904,20.06230769,114.0738584,0.0006380854857,357.5582207,0.004937253597,0.9260831308,138738.5975,286.2762862,350.7665552,49.41869237,35550.897,3530.857178,1754.221481,742.6201043,48383715.01,3318843.66,468.7777108,3.85327764e-11,0,0,1,0,ok
5602235.824,3.435022813,0.942187129,0.07024355326,20.01862196,112.4999032,0.0005780653463,330.6857869,0.004973228049,1.269845422,141291.2117,286.5925475,350.3694395,50.27239562,35362.30427,3529.395966,1727.40679,931.8826084,60331257.19,4821151.699,577.6285105,2.536481155e-09,1,0,1,0,ok
5602688.258,3.314383686,0.9728762853,0.06981965575,20.04264107,114.2796479,0.0005775040683,327.1492199,0.005092431188,1.429598328,133870.4889,285.3098569,351.5938658,47.84619411,33916.82258,3517.417561,1793.305744,999.3293719,64230883.23,4853523.378,619.3883449,4.517582922e-10,1,0,1,0,ok
5443937.729,3.414435182,0.9612046075,0.06991212247,20.06256142,108.3931642,0.0005560749881,323.4230272,0.005027590831,1.448458691,131919.2447,283.7405972,350.879024,47.40956845,34065.88317,3523.473787,1763.201691,1004.716926,63602355.92,4765998.264,632.3833398,1.174323037e-09,1,0,1,0,ok
5500171.914,3.393984209,0.9525440879,0.07024618796,19.98379507,108.0970528,0.0006336198243,338.2801345,0.004851657468,0.8213809784,136266.1019,285.0447105,350.7068651,48.74770457,34346.79668,3522.99114,1749.111475,679.1199896,43677434.79,2908437.906,427.2614248,2.751336634e-09,0,0,1,0,ok
5417243.424,3.367721791,0.9655864622,0.06998675814,19.91284893,112.2564927,0.000611982038,291.7162044,0.004896339044,1.206009834,130625.0786,283.6317947,351.0473298,46.96247492,33711.75974,3518.883741,1775.043504,917.9723407,55284553.46,4170736.671,557.8385458,1.13105857e-09,1,0,1,0,ok
5548148.443,3.403948186,0.9597772214,0.06996339198,20.02454717,109.9593557,0.0006140644161,340.7338164,0.004864898882,0.9564778244,135444.3282,285.2134022,350.9156169,48.42506569,34662.59848,3525.246459,1761.852067,760.8634459,48805881.34,3475904.055,478.9829669,3.631554615e-09,0,0,1,0,ok
5583433.142,3.264693222,0.9627565464,0.06988779735,19.93987458,111.3634166,0.0006146679173,315.5720984,0.004989483099,0.944873592,134963.0052,285.6217699,351.2314891,48.18398985,33449.42097,3509.771886,1778.079358,764.3879971,48639747.46,3302534.915,464.6288918,7.117016226e-10,0,0,1,0,ok
5516255.033,3.403352935,0.9599563594,0.07003896752,20.03766133,113.1558167,0.0006261690705,301.3679134,0.005038033579,0.760409982,134737.9114,284.8177295,350.9586442,48.23942421,34439.79116,3524.775274,1762.266415,660.7923919,40667180.84,2342908.179,403.2127901,1.235889744e-09,0,0,1,0,ok
5545524.523,3.48498583,0.9765817349,0.07004315798,20.01350403,113.1001824,0.0005424777205,337.7244686,0.004853903026,0.9352191877,133371.4457,284.2048485,350.8072178,47.85316866,35576.62523,3531.544802,1786.130718,742.3501728,47272743,3211823.984,476.6506897,6.241246537e-09,0,0,1,0,ok
5489998.549,3.347898157,0.9505735291,0.06981738084,19.99723612,114.8664483,0.0006064650251,294.096545,0.004961315039,0.921360143,134360.4223,285.0848654,350.9213095,48.05919837,33740.36137,3518.80889,1749.333789,764.5888283,47060871.98,3150608.919,460.9947978,5.526486988e-09,0,0,1,0,ok
5370737.107,3.353349023,0.9479078554,0.06993321916,19.92344448,109.7093218,0.0006430970467,315.5887183,0.005208609359,1.057473457,131747.5931,283.8314707,350.652907,47.33272051,33243.41237,3515.96006,1743.369085,839.2748857,51023062.13,3137247.436,509.4604032,4.160885267e-10,1,0,1,0,ok
5492616.675,3.365751373,0.9630574675,0.06998090998,19.89755434,112.27846,0.000624345399,323.3411526,0.005039768039,1.072343739,133249.8144,284.7275211,351.0083894,47.72176417,34175.57329,3520.498878,1770.809505,837.7855696,52078883.13,3526767.798,515.770343,1.05302454e-10,1,0,1,0,ok
5524879.455,3.351860782,0.9545165781,0.07004787484,19.83588761,108.8160098,0.0005534509924,331.6290652,0.005047357315,0.8482598345,135834.0686,285.6143382,350.7590772,48.49623547,34339.77162,3519.402926,1756.121579,694.5868916,45020347.57,2761895.26,435.3618534,4.051194591e-09,0,0,1,0,ok
